Ensembl_ID	Gene_symbol	n_ds_tested	n_ds_lrt_sig	min_padj_lrt	lrt_reproduced	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000139746	RBM26	3	1	0.01763504989014229	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177238	TRIM72	2	1	0.01766650881537766	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152779	SLC16A12	3	1	0.01768102716898917	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145246	ATP10D	3	1	0.017693999343729234	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169612	RAMAC	3	2	0.017698641226314704	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177614	PGBD5	3	1	0.017709565069179825	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000002919	SNX11	3	1	0.01771681119252366	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000257594	GALNT4	3	1	0.017731879651367955	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161847	RAVER1	3	2	0.017735784017247787	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136872	ALDOB	3	2	0.01773892205002984	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105755	ETHE1	3	1	0.017768418736822566	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179776	CDH5	3	1	0.017807935492545283	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186496	ZNF396	3	1	0.017851059145827797	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146205	ANO7	3	2	0.017851465913753816	TRUE	1	down	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000172578	KLHL6	3	1	0.017856188960801697	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109519	GRPEL1	3	2	0.017861896224432555	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153982	GDPD1	3	1	0.017861896224432555	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000254709	IGLL5	3	1	0.017861896224432555	FALSE	0	NA	NA	NA	1	up	F3_vs_F1	strata_only
ENSG00000160683	CXCR5	3	2	0.017882925378047886	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100532	CGRRF1	3	1	0.017884592305953392	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167525	PROCA1	3	1	0.017923524524597896	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100418	DESI1	3	1	0.017932637311311932	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144674	GOLGA4	3	2	0.017932637311311932	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204231	RXRB	3	1	0.017933730855977114	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000096092	TMEM14A	3	1	0.01794259070353308	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000108854	SMURF2	3	1	0.01794259070353308	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166682	TMPRSS5	3	1	0.01794259070353308	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000011198	ABHD5	3	1	0.017943123131435746	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169371	SNUPN	3	1	0.017958933590825468	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179902	CFAP276	2	1	0.017962296690815005	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000099977	DDT	3	1	0.01796441231110975	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183662	TAFA1	2	1	0.017971395988671687	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000048392	RRM2B	3	1	0.01797419342273271	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000074054	CLASP1	3	1	0.01797419342273271	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165240	ATP7A	3	1	0.017982016148700625	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000227507	LTB	3	1	0.017985966310109038	FALSE	0	NA	NA	NA	1	up	F4_vs_F1	strata_only
ENSG00000077943	ITGA8	3	1	0.017996398398074622	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179562	GCC1	3	1	0.01800137638680543	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000063241	ISOC2	3	1	0.018008436837581167	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169972	PUSL1	3	1	0.018008436837581167	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138650	PCDH10	2	1	0.018015863023365674	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116147	TNR	3	1	0.018018572255140804	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188064	WNT7B	3	1	0.01803358178046505	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000189108	IL1RAPL2	3	1	0.018035903585911228	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100124	ANKRD54	3	1	0.01804364935832085	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000087128	TMPRSS11E	2	1	0.01806223903902842	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000008277	ADAM22	3	1	0.018065345225557947	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163634	THOC7	3	1	0.018077444390076084	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111266	DUSP16	3	1	0.018121033983743304	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152102	FAM168B	3	1	0.0181319318117319	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170085	SIMC1	3	1	0.018165024724631655	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000072778	ACADVL	3	1	0.01817184442848315	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100804	PSMB5	3	2	0.018175698647565103	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156853	ZNF689	3	2	0.018180715867833926	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130731	METTL26	3	2	0.018197944706463163	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143341	HMCN1	3	1	0.018197944706463163	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000235700	CYCSP52	2	1	0.018197944706463163	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198736	MSRB1	3	2	0.018206480584721265	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000047579	DTNBP1	3	1	0.018207079689104573	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115307	AUP1	3	1	0.018207811488009006	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164002	EXO5	3	1	0.0182221547811042	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127220	ABHD8	3	2	0.01823142576355169	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186205	MTARC1	3	2	0.018292986030713578	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112799	LY86	3	1	0.01830207351426303	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000189164	ZNF527	3	1	0.018311382646905124	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110422	HIPK3	3	1	0.01831975292241246	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196126	HLA-DRB1	3	1	0.018320462967003976	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124613	ZNF391	3	1	0.018329712193548994	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145592	RPL37	3	2	0.01833144000124262	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113282	CLINT1	3	1	0.018335183688442676	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000085840	ORC1	3	1	0.018343337868565828	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137831	UACA	3	1	0.018343337868565828	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131791	PRKAB2	3	1	0.018347856399141216	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000253953	PCDHGB4	3	1	0.018384604676093805	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145362	ANK2	3	1	0.01839147028887707	FALSE	0	NA	NA	NA	1	up	F4_vs_F1	strata_only
ENSG00000006555	TTC22	3	1	0.01840257626884605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105989	WNT2	3	1	0.01840257626884605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146826	TRAPPC14	3	1	0.01840257626884605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173207	CKS1B	3	1	0.018418944226331408	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139405	RITA1	3	1	0.01842658279192245	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152785	BMP3	3	2	0.01845012986323686	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132437	DDC	3	1	0.01847978240437823	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156795	NTAQ1	3	1	0.018481324733699702	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139725	RHOF	3	2	0.018495678395528157	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196510	ANAPC7	3	1	0.01849971187210802	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000256436	TAS2R31	2	1	0.01851562067444914	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000176783	RUFY1	3	2	0.018521250965343322	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146374	RSPO3	3	1	0.01853260085461876	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100266	PACSIN2	3	1	0.018557050139299803	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163746	PLSCR2	2	1	0.018557050139299803	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187608	ISG15	3	2	0.018557050139299803	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188343	CIBAR1	3	1	0.018557050139299803	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000086848	ALG9	3	1	0.01858393952008552	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140153	WDR20	3	1	0.01863831065562706	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103449	SALL1	3	1	0.01865524646827119	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164758	MED30	3	1	0.0186612928148506	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138378	STAT4	3	2	0.018669008557012628	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000066379	POLR1H	3	1	0.01867430091673593	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000013306	SLC25A39	3	1	0.01868258036493204	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143919	CAMKMT	3	1	0.018701292729841022	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161036	LRWD1	3	1	0.018705200835400563	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162929	SANBR	3	1	0.018715644984258935	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000096717	SIRT1	3	1	0.018722475221515607	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000055211	GINM1	3	1	0.018727886644272503	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165731	RET	3	1	0.01874223030258737	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000142556	ZNF614	3	1	0.018745047749093587	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198046	ZNF667	3	2	0.018745047749093587	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204227	RING1	3	1	0.018808117457210848	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107719	PALD1	3	2	0.018827842004265502	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151006	PRSS53	3	1	0.01882800298279941	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000061337	LZTS1	3	1	0.01882900380732771	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100399	CHADL	3	1	0.018838202076817877	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168143	FAM83B	3	2	0.018838202076817877	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187243	MAGED4B	2	1	0.018838202076817877	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197629	MPEG1	3	1	0.018838202076817877	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000081665	ZNF506	3	1	0.018840701084873724	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116141	MARK1	3	2	0.018840932702773903	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119787	ATL2	3	1	0.018844547453950537	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143546	S100A8	3	1	0.01884585286560623	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178201	VN1R1	3	1	0.01885257017182776	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124743	KLHL31	3	2	0.01885847537697057	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115257	PCSK4	3	1	0.018869180031174704	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083312	TNPO1	3	1	0.01887355417226308	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101400	SNTA1	3	1	0.018876396435822194	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172273	HINFP	3	2	0.018876396435822194	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000155621	C9orf85	3	1	0.01888122408623819	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165046	LETM2	3	1	0.018900505948724756	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000086570	FAT2	2	1	0.018909292384085407	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101639	CEP192	3	1	0.018915682646852474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172935	MRGPRF	3	1	0.01893723994494664	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213588	ZBTB9	3	1	0.018954230252684445	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163885	CFAP100	2	1	0.018964401020422766	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164893	SLC7A13	2	1	0.018964401020422766	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177374	HIC1	3	1	0.018980911695799175	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213221	DNLZ	2	1	0.018984194471295193	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130234	ACE2	3	1	0.019000055306895455	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186334	SLC36A3	2	1	0.01901851458476975	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161652	IZUMO2	2	1	0.01901896679517289	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197181	PIWIL2	3	1	0.019022560143816654	FALSE	1	down	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000089723	OTUB2	3	1	0.01903188866567712	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164221	CCDC112	3	1	0.019040183448020914	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000073150	PANX2	3	2	0.019046219643053256	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177570	SAMD12	3	1	0.01905926905488415	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114391	RPL24	3	1	0.019066023742570853	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135374	ELF5	3	1	0.019110920962032256	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138629	UBL7	3	1	0.019119628844759713	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127084	FGD3	3	1	0.01912012162725584	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160877	NACC1	3	1	0.019138843321986784	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198171	DDRGK1	3	1	0.019148460160149018	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105677	TMEM147	3	1	0.019173258749667327	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135900	MRPL44	3	1	0.01920204815765877	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000058063	ATP11B	3	1	0.019216292401897404	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116852	KIF21B	3	1	0.019216292401897404	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000090316	MAEA	3	1	0.01921703494897323	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168490	PHYHIP	3	1	0.01921703494897323	FALSE	1	down	3	F3_vs_F0	0	NA	NA	baseline_only
ENSG00000172943	PHF8	3	1	0.01922050343493902	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109736	MFSD10	3	1	0.019239692364997403	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139410	SDSL	3	1	0.019239692364997403	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000010610	CD4	3	1	0.0192467094963157	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000049540	ELN	3	1	0.0192467094963157	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165233	CARD19	3	1	0.019290167721959246	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175283	DOLK	3	1	0.019290167721959246	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109991	P2RX3	3	1	0.019291551894951468	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187997	C17orf99	2	1	0.019308517054706924	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169504	CLIC4	3	1	0.01931569433560299	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169299	PGM2	3	1	0.019351676888879787	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000070010	UFD1	3	1	0.019386237390667072	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000150681	RGS18	3	1	0.019386237390667072	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100902	PSMA6	3	2	0.019400640828216225	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185522	LMNTD2	3	1	0.019402299747830816	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115705	TPO	2	2	0.01941673402347896	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163349	HIPK1	3	1	0.01941673402347896	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188959	C9orf152	3	2	0.01943308344968276	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161179	YDJC	3	1	0.01944068285798721	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166578	IQCD	3	1	0.01944068285798721	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183751	TBL3	3	1	0.01944068285798721	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000257127	CLLU1	2	1	0.01944068285798721	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000159592	GPBP1L1	3	1	0.01944419919238886	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185013	NT5C1B	2	1	0.019445894515167098	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171757	LRRC34	3	1	0.019470116826491708	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185697	MYBL1	3	1	0.019470116826491708	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139547	RDH16	3	1	0.019481123187481634	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000091138	SLC26A3	3	1	0.019492523931932407	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183638	RP1L1	2	1	0.019505373261573873	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114867	EIF4G1	3	1	0.019539291052851203	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000211452	DIO1	3	1	0.019539291052851203	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101220	ADISSP	3	2	0.01957926905898052	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156052	GNAQ	3	1	0.019584884888950906	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153485	LYSET	3	1	0.019584926794191933	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135976	ANKRD36	3	1	0.01958782090660739	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164933	SLC25A32	3	1	0.01958782090660739	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000129596	CDO1	3	2	0.019608149771436965	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167700	MFSD3	3	1	0.01961675308855935	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000050820	BCAR1	3	1	0.019621310533028784	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000228716	DHFR	3	1	0.019632322010611353	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132423	COQ3	3	1	0.019646180481514782	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000150625	GPM6A	3	1	0.019646180481514782	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172269	DPAGT1	3	1	0.019646180481514782	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148335	NTMT1	3	1	0.019647214499584773	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000150873	C2orf50	2	1	0.019647214499584773	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197361	FBXL22	3	1	0.019671291820452155	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130517	PGPEP1	3	1	0.019688755538454276	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143319	ISG20L2	3	1	0.019694942852111822	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152315	KCNK13	3	1	0.019722567973393217	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165816	VWA2	3	1	0.01973871246202486	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165480	SKA3	3	2	0.01974294522203758	TRUE	1	up	3	F3_vs_F0	0	NA	NA	baseline_only
ENSG00000169129	AFAP1L2	3	1	0.019746811308189893	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173662	TAS1R1	2	1	0.019748834866791378	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000092421	SEMA6A	3	1	0.019749239813672517	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135835	KIAA1614	3	1	0.019749239813672517	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182022	CHST15	3	1	0.01976097288920382	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156467	UQCRB	3	1	0.019765990269081983	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000075340	ADD2	3	1	0.019768790690394403	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169418	NPR1	3	1	0.019768790690394403	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175354	PTPN2	3	2	0.019768790690394403	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000214402	LCNL1	3	1	0.019768790690394403	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196335	STK31	3	1	0.019785638564294408	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000245017	LINC02453	3	1	0.019794799987130133	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160049	DFFA	3	1	0.019795697088930003	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111540	RAB5B	3	1	0.019819744324888124	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188542	DUSP28	3	1	0.019831071193526065	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157350	ST3GAL2	3	1	0.019839675412676956	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197860	SGTB	3	1	0.019850032314651826	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131374	TBC1D5	3	1	0.019864805743608323	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140374	ETFA	3	1	0.019870112762916455	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172046	USP19	3	1	0.019870112762916455	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175390	EIF3F	3	2	0.019870112762916455	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119878	CRIPT	3	1	0.01987076454506322	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144792	ZNF660	3	1	0.01989507726315767	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000205857	NANOGNB	2	1	0.019914123782244	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000129691	ASH2L	3	2	0.019918584022458077	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186907	RTN4RL2	3	2	0.01992986531454171	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197951	ZNF71	3	1	0.01993224926530318	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139436	GIT2	3	1	0.01995156053928604	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165282	PIGO	3	1	0.01998233763066482	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179195	ZNF664	3	1	0.02001710336880397	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198162	MAN1A2	3	1	0.02001710336880397	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105609	LILRB5	3	1	0.02002458516090375	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137960	GIPC2	3	1	0.02005296961195863	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204442	NALF1	2	1	0.02005310506907082	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000155324	GRAMD2B	3	1	0.020085348664325313	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148824	MTG1	3	1	0.020098077656204017	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139718	SETD1B	3	1	0.020103371026515975	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
